Time,Image,ParentImage,CommandLine,User,ProcessGuid,ParentProcessGuid
"2024-09-09 20:40:46","C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe","C:\ProgramData\chocolatey\choco.exe",""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe" -NoLogo -NonInteractive -NoProfile -ExecutionPolicy Bypass -InputFormat Text -OutputFormat Text -EncodedCommand IAAgACAAIAAgACAAJABuAG8AUwBsAGUAZQBwACAAPQAgACQARgBhAGwAcwBlAA0ACgAgACAAIAAgACAAIAAjACQAZQBuAHYAOgBDAGgAbwBjAG8AbABhAHQAZQB5AEUAbgB2AGkAcgBvAG4AbQBlAG4AdABEAGUAYgB1AGcAPQAnAGYAYQBsAHMAZQAnAA0ACgAgACAAIAAgACAAIAAjACQAZQBuAHYAOgBDAGgAbwBjAG8AbABhAHQAZQB5AEUAbgB2AGkAcgBvAG4AbQBlAG4AdABWAGUAcgBiAG8AcwBlAD0AJwBmAGEAbABzAGUAJwANAAoAIAAgACAAIAAgACAAJgAgAGkAbQBwAG8AcgB0AC0AbQBvAGQAdQBsAGUAIAAtAG4AYQBtAGUAIAAnAEMAOgBcAFAAcgBvAGcAcgBhAG0ARABhAHQAYQBcAGMAaABvAGMAbwBsAGEAdABlAHkAXABoAGUAbABwAGUAcgBzAFwAYwBoAG8AYwBvAGwAYQB0AGUAeQBJAG4AcwB0AGEAbABsAGUAcgAuAHAAcwBtADEAJwAgAC0AVgBlAHIAYgBvAHMAZQA6ACQAZgBhAGwAcwBlACAAfAAgAE8AdQB0AC0ATgB1AGwAbAA7AA0ACgAgACAAIAAgACAAIAB0AHIAeQB7AA0ACgAgACAAIAAgACAAIAAgACAAJABwAHIAbwBnAHIAZQBzAHMAUAByAGUAZgBlAHIAZQBuAGMAZQA9ACIAUwBpAGwAZQBuAHQAbAB5AEMAbwBuAHQAaQBuAHUAZQAiAA0ACgAgACAAIAAgACAAIAAgACAAYwBlAHIAdAB1AHQAaQBsACAALQBhAGQAZABzAHQAbwByAGUAIAAnAFQAcgB1AHMAdABlAGQAUAB1AGIAbABpAHMAaABlAHIAJwAgACcAQwA6AFwAUAByAG8AZwByAGEAbQBEAGEAdABhAFwAYwBoAG8AYwBvAGwAYQB0AGUAeQBcAGwAaQBiAFwAdgBpAHIAdAB1AGEAbABiAG8AeABcAHQAbwBvAGwAcwBcAG8AcgBhAGMAbABlAC4AYwBlAHIAJwANAAoAIAAgACAAIAAgACAAIAAgAGkAZgAoACEAJABuAG8AUwBsAGUAZQBwACkAewBzAHQAYQByAHQALQBzAGwAZQBlAHAAIAA2AH0ADQAKACAAIAAgACAAIAAgAH0ADQAKACAAIAAgACAAIAAgAGMAYQB0AGMAaAB7AA0ACgAgACAAIAAgACAAIAAgACAAaQBmACgAIQAkAG4AbwBTAGwAZQBlAHAAKQB7AHMAdABhAHIAdAAtAHMAbABlAGUAcAAgADgAfQANAAoAIAAgACAAIAAgACAAIAAgAHQAaAByAG8AdwANAAoAIAAgACAAIAAgACAAfQA=","DESKTOP-0B7RNLE\win10","{30f6f5d4-debe-66de-8102-000000000300}","{30f6f5d4-de75-66de-6102-000000000300}"
"2024-09-09 20:40:41","C:\Windows\Temp\{52FF7740-318C-4755-83A4-1C054760B097}\.be\VC_redist.x64.exe","C:\Windows\Temp\{9FE879A9-885C-49EC-97B7-CC1D469FA395}\.cr\VC_redist.x64.exe",""C:\Windows\Temp\{52FF7740-318C-4755-83A4-1C054760B097}\.be\VC_redist.x64.exe" -q -burn.elevated BurnPipe.{03D1946B-15EC-48B6-941D-0D56E8AC827C} {B1848738-EBA1-4890-80DF-9021C18C6681} 8096","DESKTOP-0B7RNLE\win10","{30f6f5d4-deb9-66de-7d02-000000000300}","{30f6f5d4-deb8-66de-7c02-000000000300}"
"2024-09-09 20:40:40","C:\Windows\Temp\{9FE879A9-885C-49EC-97B7-CC1D469FA395}\.cr\VC_redist.x64.exe","C:\Users\win10\AppData\Local\Temp\chocolatey\vcredist140\14.40.33810\VC_redist.x64.exe",""C:\Windows\Temp\{9FE879A9-885C-49EC-97B7-CC1D469FA395}\.cr\VC_redist.x64.exe" -burn.clean.room="C:\Users\win10\AppData\Local\Temp\chocolatey\vcredist140\14.40.33810\VC_redist.x64.exe" -burn.filehandle.attached=532 -burn.filehandle.self=540 /quiet /norestart","DESKTOP-0B7RNLE\win10","{30f6f5d4-deb8-66de-7c02-000000000300}","{30f6f5d4-deb7-66de-7b02-000000000300}"
"2024-09-09 20:40:40","C:\Users\win10\AppData\Local\Temp\chocolatey\vcredist140\14.40.33810\VC_redist.x64.exe","C:\ProgramData\chocolatey\choco.exe",""C:\Users\win10\AppData\Local\Temp\chocolatey\vcredist140\14.40.33810\VC_redist.x64.exe" /quiet /norestart","DESKTOP-0B7RNLE\win10","{30f6f5d4-deb7-66de-7b02-000000000300}","{30f6f5d4-de75-66de-6102-000000000300}"
"2024-09-09 20:40:36","C:\Program Files (x86)\Google\GoogleUpdater\130.0.6679.0\updater.exe","C:\Program Files (x86)\Google\GoogleUpdater\130.0.6679.0\updater.exe",""C:\Program Files (x86)\Google\GoogleUpdater\130.0.6679.0\updater.exe" --crash-handler --system "--database=C:\Program Files (x86)\Google\GoogleUpdater\130.0.6679.0\Crashpad" --url=https://clients2.google.com/cr/report --annotation=prod=Update4 --annotation=ver=130.0.6679.0 "--attachment=C:\Program Files (x86)\Google\GoogleUpdater\updater.log" --initial-client-data=0x280,0x284,0x288,0x25c,0x28c,0xc3a6cc,0xc3a6d8,0xc3a6e4","NT AUTHORITY\SYSTEM","{30f6f5d4-deb4-66de-7902-000000000300}","{30f6f5d4-deb4-66de-7802-000000000300}"
"2024-09-09 20:40:36","C:\Program Files (x86)\Google\GoogleUpdater\130.0.6679.0\updater.exe","C:\Program Files (x86)\Google\GoogleUpdater\130.0.6679.0\updater.exe",""C:\Program Files (x86)\Google\GoogleUpdater\130.0.6679.0\updater.exe" --crash-handler --system "--database=C:\Program Files (x86)\Google\GoogleUpdater\130.0.6679.0\Crashpad" --url=https://clients2.google.com/cr/report --annotation=prod=Update4 --annotation=ver=130.0.6679.0 "--attachment=C:\Program Files (x86)\Google\GoogleUpdater\updater.log" --initial-client-data=0x280,0x284,0x288,0x25c,0x28c,0xc3a6cc,0xc3a6d8,0xc3a6e4","NT AUTHORITY\SYSTEM","{30f6f5d4-deb4-66de-7702-000000000300}","{30f6f5d4-deb4-66de-7602-000000000300}"
"2024-09-09 20:40:32","C:\Windows\Temp\{08555B2E-4FB4-4837-861B-18A1EF2AA228}\.be\VC_redist.x86.exe","C:\Windows\Temp\{CD6A23E1-1B64-403E-AC18-CC4C4FF5DDA5}\.cr\VC_redist.x86.exe",""C:\Windows\Temp\{08555B2E-4FB4-4837-861B-18A1EF2AA228}\.be\VC_redist.x86.exe" -q -burn.elevated BurnPipe.{0CC5C929-2734-4824-8ED9-DFF25CC30662} {97C8D020-EAA0-4450-8312-317A06D57AD5} 6232","DESKTOP-0B7RNLE\win10","{30f6f5d4-deb0-66de-7402-000000000300}","{30f6f5d4-deae-66de-7302-000000000300}"
"2024-09-09 20:40:30","C:\Windows\Temp\{CD6A23E1-1B64-403E-AC18-CC4C4FF5DDA5}\.cr\VC_redist.x86.exe","C:\Users\win10\AppData\Local\Temp\chocolatey\vcredist140\14.40.33810\VC_redist.x86.exe",""C:\Windows\Temp\{CD6A23E1-1B64-403E-AC18-CC4C4FF5DDA5}\.cr\VC_redist.x86.exe" -burn.clean.room="C:\Users\win10\AppData\Local\Temp\chocolatey\vcredist140\14.40.33810\VC_redist.x86.exe" -burn.filehandle.attached=532 -burn.filehandle.self=540 /quiet /norestart","DESKTOP-0B7RNLE\win10","{30f6f5d4-deae-66de-7302-000000000300}","{30f6f5d4-dead-66de-7202-000000000300}"
"2024-09-09 20:40:30","C:\Users\win10\AppData\Local\Temp\chocolatey\vcredist140\14.40.33810\VC_redist.x86.exe","C:\ProgramData\chocolatey\choco.exe",""C:\Users\win10\AppData\Local\Temp\chocolatey\vcredist140\14.40.33810\VC_redist.x86.exe" /quiet /norestart","DESKTOP-0B7RNLE\win10","{30f6f5d4-dead-66de-7202-000000000300}","{30f6f5d4-de75-66de-6102-000000000300}"
"2024-09-09 20:40:18","C:\Program Files (x86)\Google\GoogleUpdater\130.0.6679.0\updater.exe","C:\Program Files (x86)\Google\GoogleUpdater\130.0.6679.0\updater.exe",""C:\Program Files (x86)\Google\GoogleUpdater\130.0.6679.0\updater.exe" --crash-handler --system "--database=C:\Program Files (x86)\Google\GoogleUpdater\130.0.6679.0\Crashpad" --url=https://clients2.google.com/cr/report --annotation=prod=Update4 --annotation=ver=130.0.6679.0 "--attachment=C:\Program Files (x86)\Google\GoogleUpdater\updater.log" --initial-client-data=0x280,0x284,0x288,0x25c,0x28c,0xc3a6cc,0xc3a6d8,0xc3a6e4","NT AUTHORITY\SYSTEM","{30f6f5d4-dea2-66de-6e02-000000000300}","{30f6f5d4-de8a-66de-6302-000000000300}"
"2024-09-09 20:39:33","C:\Windows\System32\rundll32.exe","C:\Windows\System32\CompatTelRunner.exe","rundll32 C:\Windows\system32\GeneralTel.dll,RunInUserCxt QbM5PdhRikKRJxa9.1.1.2 {B50E5402-E681-4958-BDD5-ED211C313C1F} {8FA3A9EC-FE36-3702-8AB6-1CD00E40FCD4} IsAdmin WAMAccountCount","DESKTOP-0B7RNLE\win10","{30f6f5d4-de75-66de-6202-000000000300}","{30f6f5d4-ddd9-66de-2f02-000000000300}"
"2024-09-09 20:39:32","C:\ProgramData\chocolatey\bin\choco.exe","C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe",""C:\ProgramData\chocolatey\bin\choco.exe" install virtualbox -y","DESKTOP-0B7RNLE\win10","{30f6f5d4-de74-66de-6002-000000000300}","{30f6f5d4-dae6-66de-9b00-000000000300}"
"2024-09-09 20:39:15","C:\Windows\SysWOW64\msiexec.exe","C:\Windows\System32\msiexec.exe","C:\Windows\syswow64\MsiExec.exe -Embedding 2EAF942BB545F24E84AFE15BAA0CDAAD E Global\MSI0000","NT AUTHORITY\SYSTEM","{30f6f5d4-de63-66de-5b02-000000000300}","{30f6f5d4-dd03-66de-e301-000000000300}"
"2024-09-09 20:39:09","C:\Windows\SysWOW64\msiexec.exe","C:\Windows\System32\msiexec.exe","C:\Windows\syswow64\MsiExec.exe -Embedding 6024ED2706572C913167D70139507A6F","DESKTOP-0B7RNLE\win10","{30f6f5d4-de5d-66de-5a02-000000000300}","{30f6f5d4-dd03-66de-e301-000000000300}"
"2024-09-09 20:39:06","C:\Windows\System32\msiexec.exe","C:\ProgramData\chocolatey\choco.exe",""C:\Windows\System32\msiexec.exe" /i "C:\Users\win10\AppData\Local\Temp\chocolatey\veracrypt\1.26.14\VeraCrypt_Setup_x64_1.26.14.msi" /qn /norestart ACCEPTLICENSE=YES","DESKTOP-0B7RNLE\win10","{30f6f5d4-de5a-66de-5902-000000000300}","{30f6f5d4-de23-66de-5302-000000000300}"
"2024-09-09 20:38:28","C:\Windows\System32\wbem\WmiPrvSE.exe","C:\Windows\System32\svchost.exe","C:\Windows\system32\wbem\wmiprvse.exe -Embedding","NT AUTHORITY\SYSTEM","{30f6f5d4-de34-66de-5402-000000000300}","{30f6f5d4-da88-66de-0f00-000000000300}"
"2024-09-09 20:38:11","C:\ProgramData\chocolatey\bin\choco.exe","C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe",""C:\ProgramData\chocolatey\bin\choco.exe" install veracrypt -y","DESKTOP-0B7RNLE\win10","{30f6f5d4-de23-66de-5202-000000000300}","{30f6f5d4-dae6-66de-9b00-000000000300}"
"2024-09-09 20:38:06","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe","C:\ProgramData\chocolatey\tools\shimgen.exe",""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe" /noconfig /checked+ /nowarn:1701,1702 /nostdlib+ /platform:AnyCPU /errorreport:prompt /main:shim.ShimProgram /errorendlocation /preferreduilang:en-US /highentropyva- /reference:"C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorlib.dll" /reference:"C:\Windows\Microsoft.NET\Framework64\v4.0.30319\System.Core.dll" /reference:"C:\Windows\Microsoft.NET\Framework64\v4.0.30319\System.dll" /debug- /filealign:512 /optimize+ /out:"C:\ProgramData\chocolatey\bin\notepad++.exe" /target:exe /utf8output /win32icon:"C:\ProgramData\shimgen\generatedfiles\20240909_123805_1163\shim.ico" /win32manifest:"C:\ProgramData\shimgen\generatedfiles\20240909_123805_1163\app.manifest" "C:\ProgramData\shimgen\generatedfiles\20240909_123805_1163\CommandExecutor.cs" "C:\ProgramData\shimgen\generatedfiles\20240909_123805_1163\ShimProgram.cs" "C:\ProgramData\shimgen\generatedfiles\20240909_123805_1163\Assembly.cs"","DESKTOP-0B7RNLE\win10","{30f6f5d4-de1e-66de-4a02-000000000300}","{30f6f5d4-de1c-66de-4902-000000000300}"
"2024-09-09 20:37:59","C:\Windows\System32\regsvr32.exe","C:\Windows\SysWOW64\regsvr32.exe"," /s "C:\Program Files\Notepad++\contextMenu\NppShell.dll"","DESKTOP-0B7RNLE\win10","{30f6f5d4-de17-66de-4602-000000000300}","{30f6f5d4-de16-66de-4502-000000000300}"
"2024-09-09 20:37:58","C:\Windows\SysWOW64\regsvr32.exe","C:\ProgramData\chocolatey\lib\notepadplusplus.install\tools\npp.8.6.9.Installer.x64.exe","regsvr32 /s "C:\Program Files\Notepad++\contextMenu\NppShell.dll"","DESKTOP-0B7RNLE\win10","{30f6f5d4-de16-66de-4502-000000000300}","{30f6f5d4-de10-66de-4102-000000000300}"
"2024-09-09 20:37:30","C:\ProgramData\chocolatey\bin\choco.exe","C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe",""C:\ProgramData\chocolatey\bin\choco.exe" install notepadplusplus -y","DESKTOP-0B7RNLE\win10","{30f6f5d4-ddfa-66de-3f02-000000000300}","{30f6f5d4-dae6-66de-9b00-000000000300}"
"2024-09-09 20:37:28","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe","C:\ProgramData\chocolatey\tools\shimgen.exe",""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe" /noconfig /checked+ /nowarn:1701,1702 /nostdlib+ /platform:AnyCPU /errorreport:prompt /main:shim.ShimProgram /errorendlocation /preferreduilang:en-US /highentropyva- /reference:"C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorlib.dll" /reference:"C:\Windows\Microsoft.NET\Framework64\v4.0.30319\System.Core.dll" /reference:"C:\Windows\Microsoft.NET\Framework64\v4.0.30319\System.dll" /debug- /filealign:512 /optimize+ /out:"C:\ProgramData\chocolatey\bin\7z.exe" /target:exe /utf8output /win32icon:"C:\ProgramData\shimgen\generatedfiles\20240909_123728_0090\shim.ico" /win32manifest:"C:\ProgramData\shimgen\generatedfiles\20240909_123728_0090\app.manifest" "C:\ProgramData\shimgen\generatedfiles\20240909_123728_0090\CommandExecutor.cs" "C:\ProgramData\shimgen\generatedfiles\20240909_123728_0090\ShimProgram.cs" "C:\ProgramData\shimgen\generatedfiles\20240909_123728_0090\Assembly.cs"","DESKTOP-0B7RNLE\win10","{30f6f5d4-ddf8-66de-3a02-000000000300}","{30f6f5d4-ddf7-66de-3902-000000000300}"
"2024-09-09 20:37:03","C:\ProgramData\chocolatey\bin\choco.exe","C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe",""C:\ProgramData\chocolatey\bin\choco.exe" install 7zip -y","DESKTOP-0B7RNLE\win10","{30f6f5d4-dddf-66de-3402-000000000300}","{30f6f5d4-dae6-66de-9b00-000000000300}"
"2024-09-09 20:37:02","C:\Users\win10\AppData\Local\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe","C:\Users\win10\AppData\Local\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe",""C:\Users\win10\AppData\Local\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe" /ping PD94bWwgdmVyc2lvbj0iMS4wIiBlbmNvZGluZz0iVVRGLTgiPz48cmVxdWVzdCBwcm90b2NvbD0iMy4wIiB1cGRhdGVyPSJPbWFoYSIgdXBkYXRlcnZlcnNpb249IjEuMy4xOTUuMTkiIHNoZWxsX3ZlcnNpb249IjEuMy4xOTUuMTkiIGlzbWFjaGluZT0iMCIgc2Vzc2lvbmlkPSJ7NkI3MDVFNkEtMDRFRi00MDE1LUFBMDEtQUY1MDk3RjEwQTg4fSIgdXNlcmlkPSJ7RTBGOTg5MTQtQzk5Ny00OTkxLTg0NTMtMDQ3QzI1QjQ5QUM4fSIgaW5zdGFsbHNvdXJjZT0ic2NoZWR1bGVyIiByZXF1ZXN0aWQ9Ins3NzZGQTUwNi1GQUE5LTRBOTgtQTQ1Ri04NkY2M0U3MUY2MDN9IiBkZWR1cD0iY3IiIGRvbWFpbmpvaW5lZD0iMCI-PGh3IGxvZ2ljYWxfY3B1cz0iMSIgcGh5c21lbW9yeT0iNSIgZGlza190eXBlPSIxIiBzc2U9IjEiIHNzZTI9IjEiIHNzZTM9IjEiIHNzc2UzPSIxIiBzc2U0MT0iMSIgc3NlNDI9IjEiIGF2eD0iMSIvPjxvcyBwbGF0Zm9ybT0id2luIiB2ZXJzaW9uPSIxMC4wLjE5MDQ1LjI5NjUiIHNwPSIiIGFyY2g9Ing2NCIgcHJvZHVjdF90eXBlPSIxMDEiIGlzX3dpcD0iMCIgaXNfaW5fbG9ja2Rvd25fbW9kZT0iMCIvPjxvZW0gcHJvZHVjdF9tYW51ZmFjdHVyZXI9Imlubm90ZWsgR21iSCIgcHJvZHVjdF9uYW1lPSJWaXJ0dWFsQm94Ii8-PGV4cCBldGFnPSImcXVvdDtDUktFdE80UVNoSzR6cTFUM0tuc0cxQ3h3K2hTVUVPenNRVStxYzk4dDQwPSZxdW90OyIvPjxhcHAgYXBwaWQ9IntGM0M0RkUwMC1FRkQ1LTQwM0ItOTU2OS0zOThBMjBGMUJBNEF9IiB2ZXJzaW9uPSIxLjMuMTk1LjE5IiBuZXh0dmVyc2lvbj0iIiBsYW5nPSIiIGJyYW5kPSJHR0xTIiBjbGllbnQ9IiIgaW5zdGFsbGFnZT0iMCIgY29ob3J0PSJycmZAMC4xMSI-PHVwZGF0ZWNoZWNrLz48cGluZyByPSItMSIgcmQ9Ii0xIi8-PC9hcHA-PGFwcCBhcHBpZD0ie0YzMDE3MjI2LUZFMkEtNDI5NS04QkRGLTAwQzNBOUE3RTRDNX0iIHZlcnNpb249IjEyOC4wLjI3MzkuNjciIG5leHR2ZXJzaW9uPSIiIGxhbmc9ImVuLWdiIiBicmFuZD0iR0dMUyIgY2xpZW50PSIiIGluc3RhbGxhZ2U9IjAiIGluc3RhbGxkYXRlPSI2NDYxIiBjb2hvcnQ9InJyZkAwLjUwIj48dXBkYXRlY2hlY2svPjxwaW5nIHI9Ii0xIiByZD0iLTEiIHBpbmdfZnJlc2huZXNzPSJ7MzQ5QjIzRjItOTI4Ni00MDE4LTlENjgtNzZGQ0RGODlBQTk5fSIvPjwvYXBwPjwvcmVxdWVzdD4","DESKTOP-0B7RNLE\win10","{30f6f5d4-ddde-66de-3302-000000000300}","{30f6f5d4-ddc5-66de-2b02-000000000300}"
"2024-09-09 20:36:37","C:\Users\win10\AppData\Local\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe","C:\Windows\System32\svchost.exe",""C:\Users\win10\AppData\Local\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe" -Embedding","DESKTOP-0B7RNLE\win10","{30f6f5d4-ddc5-66de-2b02-000000000300}","{30f6f5d4-da88-66de-0f00-000000000300}"
"2024-09-09 20:36:31","C:\Windows\System32\regsvr32.exe","C:\Users\win10\AppData\Local\Temp\chocolatey\7zS0033A44C\setup.exe",""C:\Windows\system32\regsvr32.exe" /s "C:\Program Files\Mozilla Firefox\AccessibleMarshal.dll"","DESKTOP-0B7RNLE\win10","{30f6f5d4-ddbf-66de-2502-000000000300}","{30f6f5d4-ddb9-66de-2302-000000000300}"
"2024-09-09 20:36:25","C:\Users\win10\AppData\Local\Temp\chocolatey\7zS0033A44C\setup.exe","C:\Users\win10\AppData\Local\Temp\chocolatey\Firefox\129.0.2\Firefox Setup 129.0.2.exe",".\setup.exe /PreventRebootRequired=true /RemoveDistributionDir=false /S","DESKTOP-0B7RNLE\win10","{30f6f5d4-ddb9-66de-2302-000000000300}","{30f6f5d4-ddae-66de-2202-000000000300}"
"2024-09-09 20:36:14","C:\Users\win10\AppData\Local\Temp\chocolatey\Firefox\129.0.2\Firefox Setup 129.0.2.exe","C:\ProgramData\chocolatey\choco.exe",""C:\Users\win10\AppData\Local\Temp\chocolatey\Firefox\129.0.2\Firefox Setup 129.0.2.exe"  /PreventRebootRequired=true /RemoveDistributionDir=false /S","DESKTOP-0B7RNLE\win10","{30f6f5d4-ddae-66de-2202-000000000300}","{30f6f5d4-dd8b-66de-1c02-000000000300}"
"2024-09-09 20:35:52","C:\Users\win10\AppData\Local\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe","C:\Windows\System32\svchost.exe",""C:\Users\win10\AppData\Local\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe" /ua /installsource scheduler","DESKTOP-0B7RNLE\win10","{30f6f5d4-dd98-66de-1e02-000000000300}","{30f6f5d4-da8a-66de-2200-000000000300}"
"2024-09-09 20:35:38","C:\ProgramData\chocolatey\bin\choco.exe","C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe",""C:\ProgramData\chocolatey\bin\choco.exe" install firefox -y","DESKTOP-0B7RNLE\win10","{30f6f5d4-dd8a-66de-1b02-000000000300}","{30f6f5d4-dae6-66de-9b00-000000000300}"
"2024-09-09 20:35:27","C:\Program Files\Google\Chrome\Application\128.0.6613.120\Installer\setup.exe","C:\Program Files\Google\Chrome\Application\128.0.6613.120\Installer\setup.exe",""C:\Program Files\Google\Chrome\Application\128.0.6613.120\Installer\setup.exe" --type=crashpad-handler /prefetch:4 --monitor-self-annotation=ptype=crashpad-handler --database=C:\Windows\SystemTemp\Crashpad --url=https://clients2.google.com/cr/report --annotation=channel= --annotation=plat=Win64 --annotation=prod=Chrome --annotation=ver=128.0.6613.120 --initial-client-data=0x284,0x288,0x28c,0x260,0x290,0x7ff7f0c646b8,0x7ff7f0c646c4,0x7ff7f0c646d0","NT AUTHORITY\SYSTEM","{30f6f5d4-dd7f-66de-1602-000000000300}","{30f6f5d4-dd7f-66de-1502-000000000300}"
"2024-09-09 20:35:26","C:\Windows\SystemTemp\Google912_1668738095\bin\Offline\{0c0712c3-daf3-4fd9-b3cd-6a7fd6c382dd}\{8A69D345-D564-463c-AFF1-A69D9E530F96}\CR_F6499.tmp\setup.exe","C:\Windows\SystemTemp\Google912_1668738095\bin\Offline\{0c0712c3-daf3-4fd9-b3cd-6a7fd6c382dd}\{8A69D345-D564-463c-AFF1-A69D9E530F96}\CR_F6499.tmp\setup.exe","C:\Windows\SystemTemp\Google912_1668738095\bin\Offline\{0c0712c3-daf3-4fd9-b3cd-6a7fd6c382dd}\{8a69d345-d564-463c-aff1-a69d9e530f96}\CR_F6499.tmp\setup.exe --type=crashpad-handler /prefetch:4 --monitor-self-annotation=ptype=crashpad-handler --database=C:\Windows\SystemTemp\Crashpad --url=https://clients2.google.com/cr/report --annotation=channel= --annotation=plat=Win64 --annotation=prod=Chrome --annotation=ver=128.0.6613.120 --initial-client-data=0x284,0x288,0x28c,0x260,0x290,0x7ff6f9bf46b8,0x7ff6f9bf46c4,0x7ff6f9bf46d0","NT AUTHORITY\SYSTEM","{30f6f5d4-dd7e-66de-1402-000000000300}","{30f6f5d4-dd7e-66de-1302-000000000300}"
"2024-09-09 20:35:00","C:\Windows\SystemTemp\Google912_1668738095\bin\Offline\{0c0712c3-daf3-4fd9-b3cd-6a7fd6c382dd}\{8A69D345-D564-463c-AFF1-A69D9E530F96}\CR_F6499.tmp\setup.exe","C:\Windows\SystemTemp\Google912_1668738095\bin\Offline\{0c0712c3-daf3-4fd9-b3cd-6a7fd6c382dd}\{8A69D345-D564-463c-AFF1-A69D9E530F96}\CR_F6499.tmp\setup.exe","C:\Windows\SystemTemp\Google912_1668738095\bin\Offline\{0c0712c3-daf3-4fd9-b3cd-6a7fd6c382dd}\{8a69d345-d564-463c-aff1-a69d9e530f96}\CR_F6499.tmp\setup.exe --type=crashpad-handler /prefetch:4 --monitor-self-annotation=ptype=crashpad-handler --database=C:\Windows\SystemTemp\Crashpad --url=https://clients2.google.com/cr/report --annotation=channel= --annotation=plat=Win64 --annotation=prod=Chrome --annotation=ver=128.0.6613.120 --initial-client-data=0x2c0,0x2c4,0x2c8,0x29c,0x2cc,0x7ff6f9bf46b8,0x7ff6f9bf46c4,0x7ff6f9bf46d0","NT AUTHORITY\SYSTEM","{30f6f5d4-dd64-66de-1202-000000000300}","{30f6f5d4-dd63-66de-1102-000000000300}"
"2024-09-09 20:34:56","C:\Program Files (x86)\Google\GoogleUpdater\130.0.6679.0\updater.exe","C:\Program Files (x86)\Google\GoogleUpdater\130.0.6679.0\updater.exe",""C:\Program Files (x86)\Google\GoogleUpdater\130.0.6679.0\updater.exe" --crash-handler --system "--database=C:\Program Files (x86)\Google\GoogleUpdater\130.0.6679.0\Crashpad" --url=https://clients2.google.com/cr/report --annotation=prod=Update4 --annotation=ver=130.0.6679.0 "--attachment=C:\Program Files (x86)\Google\GoogleUpdater\updater.log" --initial-client-data=0x280,0x284,0x288,0x25c,0x28c,0xc3a6cc,0xc3a6d8,0xc3a6e4","NT AUTHORITY\SYSTEM","{30f6f5d4-dd60-66de-0f02-000000000300}","{30f6f5d4-dd60-66de-0e02-000000000300}"
"2024-09-09 20:34:54","C:\Program Files (x86)\Google\GoogleUpdater\130.0.6679.0\updater.exe","C:\Program Files (x86)\Google\GoogleUpdater\130.0.6679.0\updater.exe",""C:\Program Files (x86)\Google\GoogleUpdater\130.0.6679.0\updater.exe" --crash-handler --system "--database=C:\Program Files (x86)\Google\GoogleUpdater\130.0.6679.0\Crashpad" --url=https://clients2.google.com/cr/report --annotation=prod=Update4 --annotation=ver=130.0.6679.0 "--attachment=C:\Program Files (x86)\Google\GoogleUpdater\updater.log" --initial-client-data=0x280,0x284,0x288,0x25c,0x28c,0xc3a6cc,0xc3a6d8,0xc3a6e4","NT AUTHORITY\SYSTEM","{30f6f5d4-dd5e-66de-0d02-000000000300}","{30f6f5d4-dd5e-66de-0c02-000000000300}"
"2024-09-09 20:34:53","C:\Windows\SystemTemp\Google912_1668738095\bin\updater.exe","C:\Windows\SystemTemp\Google912_1668738095\bin\updater.exe","C:\Windows\SystemTemp\Google912_1668738095\bin\updater.exe --crash-handler --system "--database=C:\Program Files (x86)\Google\GoogleUpdater\130.0.6679.0\Crashpad" --url=https://clients2.google.com/cr/report --annotation=prod=Update4 --annotation=ver=130.0.6679.0 "--attachment=C:\Program Files (x86)\Google\GoogleUpdater\updater.log" --initial-client-data=0x280,0x284,0x288,0x25c,0x28c,0x57a6cc,0x57a6d8,0x57a6e4","NT AUTHORITY\SYSTEM","{30f6f5d4-dd5d-66de-0b02-000000000300}","{30f6f5d4-dd5c-66de-0a02-000000000300}"
